bedrooms,bathrooms,floors,waterfront,view,condition,grade,lat,long,month,house_age,is_renovated,has_basement,price_log,sqft_living_log,sqft_lot_log,sqft_living15_log,sqft_lot15_log,sqft_basement_log
1,1,1,0,0,3,5,47.5253,-121.826,9,92,0,0,12.043553716032399,6.173786103901937,8.425077902508432,6.7912214627261855,8.476996001664824,0.0
3,1,1,0,0,4,7,47.6893,-122.354,2,87,0,0,13.244581010128577,7.138866999945524,8.313852267398207,7.029972911706386,8.262558973010657,0.0
2,1,1,0,0,3,6,47.5038,-122.364,6,74,0,0,12.363076394339839,6.76849321164863,9.314700387300425,7.222566018822171,9.249945626568541,0.0
3,2,1,0,3,5,11,47.554,-122.151,10,31,0,1,14.22844768091114,8.296546520300614,9.40137386937216,8.296546520300614,9.621190952360685,7.252053951852814
3,2,1,0,0,3,7,47.4685,-122.265,1,22,0,1,12.751299696013497,7.757906208351747,9.037652264150466,7.757906208351747,8.891236429516061,6.966967138613983
3,2,2,0,0,3,8,47.5164,-121.878,4,6,0,0,12.936033799212835,7.478734825567875,8.06211758275474,7.473069088032197,7.969357742016346,0.0
5,1,1,0,0,5,7,47.6945,-122.292,10,92,0,1,13.541073712262515,7.886081401775745,9.272093768251665,7.358830898342354,8.82834762005316,6.898714534329988
5,2,2,0,0,4,9,47.4484,-122.339,2,39,0,0,13.089840185698769,8.1886891244442,9.90353755128617,7.958576903813898,9.988747396486952,0.0
2,1,2,0,0,3,8,47.5475,-121.999,9,8,0,0,12.793859310432293,7.114769448366463,7.009408932708637,7.22983877815125,7.009408932708637,0.0
3,2,1,0,0,3,11,47.731,-122.078,2,27,0,0,13.681979165339751,8.0925452638913,10.586230799380681,8.15478757276852,10.491218660339424,0.0
3,2,1,0,0,3,10,47.7635,-122.377,5,60,0,0,13.742939865129438,8.039157390473237,9.93076219467101,8.006367567650246,10.012431639525307,0.0
3,2,1,0,0,5,7,47.3594,-122.054,5,48,0,1,12.429216196844383,7.549609165154532,8.803874763534434,7.432483807917119,9.000976444070345,6.85751406254539
2,2,2,0,0,3,8,47.5169,-121.878,4,3,0,0,12.884106188280072,7.4673710669175595,7.912423121473705,7.408530566894626,7.912423121473705,0.0
4,3,2,0,1,3,9,47.6124,-122.06,1,8,0,1,13.670484785914017,8.125630988477065,9.329899607033822,7.975908360165538,9.324918276683619,7.107425474110705
2,2,2,0,1,3,7,47.5732,-122.413,9,96,1,0,13.076319438902923,7.644919344958857,8.699514748210191,7.3777589082278725,8.594154232552366,0.0
4,2,1,0,4,4,8,47.5914,-122.385,12,67,0,1,14.038654109278484,8.323608442343572,9.433483923290392,8.210668031162976,8.517193191416238,7.630946580890459
3,1,1,0,0,3,6,47.772,-122.323,8,67,0,1,12.506177237980511,7.138866999945524,8.922658299524402,7.200424892944957,8.922658299524402,6.042632833682381
3,2,1,0,0,4,8,47.6773,-122.11,4,41,0,1,13.248114582709889,7.495541943884256,8.835646922534773,7.495541943884256,9.076694687106265,6.3473892096560105
3,2,1,0,0,4,8,47.5655,-122.27,6,74,0,1,13.36138027787483,7.580699752224563,8.881836305004146,7.272398392570047,8.881836305004146,6.8885724595653635
6,2,2,0,2,4,10,47.6626,-122.269,9,84,0,1,14.438771611060053,8.40290404501411,8.846784666945227,7.919356190660617,8.469891918298224,6.90875477931522
3,1,1,0,0,4,7,47.2916,-122.185,6,41,0,0,12.117241431823558,7.1929342212158,9.126958763037132,7.371489295214277,9.126958763037132,0.0
3,1,1,0,0,3,6,47.3364,-122.128,4,65,0,1,12.644111424069825,7.506591780070841,11.269681241949016,7.200424892944957,11.269681241949016,6.398594934535208
4,2,1,0,0,4,8,47.5641,-122.149,3,42,0,1,13.759786409191912,8.11969625295725,9.116029692504942,7.8709295967551425,9.09661160664784,7.3783837129967145
2,1,1,1,4,3,8,47.3276,-122.389,5,66,1,1,13.128345449081877,7.958576903813898,10.995612175068683,7.908387159290043,10.995612175068683,7.208600337960199
3,1,1,0,0,4,7,47.4238,-122.197,8,57,0,0,12.301382825334498,7.286191714702382,9.230142999272362,7.286191714702382,9.047821442478408,0.0
3,1,1,0,0,3,8,47.3041,-122.066,4,28,0,0,12.721885810807203,7.549609165154532,10.512410377841734,7.575584651557793,10.487015160517863,0.0
3,2,1,0,2,4,7,47.5822,-122.077,4,46,0,1,13.38472764187182,7.489970898834801,9.203013596589722,7.867105500316739,9.277999020449997,6.311734809152915
4,3,2,0,0,3,10,47.3892,-122.215,2,10,0,0,13.144124869185841,8.039157390473237,8.935903526274423,8.116715624819111,8.940891067785461,0.0
2,1,1,0,0,4,6,47.4735,-121.786,12,76,0,0,12.524526376648708,6.802394763324311,10.95191119962095,7.272398392570047,12.501592670819957,0.0
2,1,2,0,0,4,7,47.6755,-122.37,4,26,0,1,13.264296873292995,7.333023014386481,8.517193191416238,7.293017679772782,8.517193191416238,5.602118820879701
2,3,2,1,3,3,9,47.5686,-122.06,3,27,0,1,14.188452474366878,7.635303886259415,8.048149101665201,7.9157131993821155,8.1797604936999,5.739792912179234
3,2,1,0,0,3,5,47.299,-122.228,6,102,1,1,12.133501952695338,7.200424892944957,8.371010681238156,6.887552571664617,8.776475789346321,6.042632833682381
1,1,1,0,0,3,7,47.6746,-122.315,5,93,0,0,13.392543174719968,7.106606137727303,8.333270353255308,7.585788821732034,8.34283980427146,0.0
4,2,2,0,0,3,9,47.3328,-122.173,5,16,0,0,12.70076888736628,7.7706452341291765,8.779557455883728,7.859413154693583,8.722091302389098,0.0
3,2,1,0,0,3,8,47.7426,-122.354,3,42,0,1,12.996800154428984,7.5443321080536885,9.308917935337176,7.620705086838262,8.925853190420922,6.066108090103747
3,1,1,0,0,4,7,47.483,-122.163,4,34,0,0,12.821258284620408,7.299797366758161,8.952217101765946,7.450079569807499,9.033483854613287,0.0
2,1,1,0,0,3,7,47.5627,-122.221,4,56,0,0,13.353475098367715,6.956545443151569,9.033841828485016,7.783224016336037,9.161675199994901,0.0
4,2,1,0,0,3,7,47.7484,-122.237,4,57,0,1,13.06155123800757,7.635303886259415,9.546812608597396,7.432483807917119,9.578034382397348,5.860786223465865
2,1,1,0,0,3,6,47.5033,-122.331,4,67,0,0,12.563572249343462,7.064759027791802,8.699514748210191,7.029972911706386,8.922658299524402,0.0
3,1,1,0,0,4,7,47.5817,-122.241,3,57,0,0,13.45597438174451,6.993932975223189,8.881836305004146,7.605890001053122,9.102977853647683,0.0
3,2,2,0,0,3,7,47.4051,-122.184,6,23,0,0,12.498742259492994,7.408530566894626,8.807471889715284,7.52294091807237,8.860499167616016,0.0
4,3,3,0,4,3,11,47.5888,-122.392,2,12,0,1,14.301018373745976,8.391629968440892,9.001099725830965,7.926602599181384,8.656955133791396,6.734591659972948
4,2,2,0,0,2,7,47.4239,-122.153,3,22,0,0,12.779873068457553,7.484368643286131,9.615805480084347,7.60339933974067,9.177817180270623,0.0
3,1,1,0,0,3,7,47.5413,-122.281,9,62,0,1,12.608198852372823,7.346010209913293,9.080003870248179,7.659171367666058,8.891236429516061,5.707110264748875
4,2,2,0,0,4,7,47.6746,-122.327,5,88,0,1,13.818506066944073,7.736307096548285,8.719317375506371,7.554858521040676,8.431635303054591,4.795790545596741
4,2,1,0,0,4,7,47.3722,-122.22,4,57,0,0,12.524526376648708,7.705262474866325,9.015419779605713,7.414572881350589,9.035510680940524,0.0
3,1,1,0,0,3,6,47.5222,-122.357,5,97,0,1,13.071070083016778,7.047517221357296,9.234056898593499,7.146772179452637,7.850103545175582,4.795790545596741
4,2,2,0,0,3,8,47.3398,-122.071,6,25,0,0,12.468436909997665,7.600902459542082,10.519888668850758,7.779048644925556,10.515099245113555,0.0
2,1,1,0,0,4,7,47.7083,-122.357,7,82,0,0,12.9384405392434,7.146772179452637,8.930626469173578,7.299797366758161,8.930626469173578,0.0
5,1,1,0,2,3,7,47.5099,-122.262,11,99,0,0,13.112313041550827,7.501082124259871,9.324115386235027,7.528331766707247,8.98281222234415,0.0
3,1,1,0,0,3,6,47.7027,-122.289,1,63,0,0,12.7868906411162,7.27931883541462,8.99961934066053,7.27931883541462,8.961879012677683,0.0
2,1,3,0,0,3,7,47.6607,-122.333,8,11,0,0,13.03789422077788,7.064759027791802,6.983789965258135,7.064759027791802,7.017506142941256,0.0
3,2,2,0,0,3,8,47.2621,-122.308,9,20,0,0,12.460714863903755,7.455876687491824,8.84361509218395,7.484368643286131,8.84361509218395,0.0
3,2,1,0,0,5,8,47.5015,-122.108,4,53,0,0,13.304684934198283,7.893572073504902,11.497253295575932,7.757906208351747,11.497253295575932,0.0
3,1,1,0,2,4,7,47.5442,-122.396,9,77,0,0,13.407542319637992,7.138866999945524,10.108467133222666,7.824046010856292,9.41897923708751,0.0
3,1,1,0,0,5,6,47.4971,-122.168,10,55,0,0,12.013700752882718,6.927557906278317,9.225426009394223,7.1853870155804165,9.092907275084087,0.0
5,2,2,0,0,4,7,47.1944,-122.013,5,20,0,0,12.601487417784837,7.585788821732034,9.06009870864564,7.585788821732034,9.04310445260027,0.0
2,1,1,0,0,4,7,47.5259,-122.379,10,72,0,0,12.765688433465597,6.721425700790643,8.536995818712418,7.106606137727303,8.536995818712418,0.0
4,4,2,0,2,3,11,47.5722,-122.236,5,6,0,1,14.71159858252091,8.523175263093785,9.307739277963316,8.199738960630786,9.3492323708428,7.484930283289661
2,1,1,0,0,3,6,47.4563,-122.184,5,57,0,0,12.100712129872347,6.684611727667927,9.153770020487789,6.993932975223189,9.153770020487789,0.0
3,1,1,0,0,4,6,47.5102,-122.324,4,34,0,1,12.736553826954605,7.1929342212158,9.40029935589935,7.478734825567875,9.373309200254322,6.415096959171596
3,1,1,0,0,3,7,47.5118,-122.377,1,63,0,0,12.80765263256463,6.937314081223682,8.45531778769815,6.937314081223682,8.45531778769815,0.0
4,4,2,0,0,3,10,47.7064,-121.981,6,13,0,1,13.769466619462868,8.641179171197228,12.173513296146139,8.194229304819817,12.241154999784012,7.353081920515432
3,2,2,0,4,3,9,47.6735,-122.405,5,10,0,1,13.503535792943449,7.753623546559746,7.594381242551817,7.878534196140362,8.565983355585669,6.825460036255307
3,1,1,0,0,5,6,47.5763,-122.222,6,67,0,1,13.122363377404328,7.3395376954076745,9.287301413112312,7.61085279039525,9.287301413112312,6.647688373563329
6,2,1,0,2,4,7,47.616,-122.115,2,54,0,1,13.321214236149494,7.620705086838262,9.054855469135788,7.709756864454165,9.054855469135788,6.846943139585379
3,2,1,0,0,3,8,47.7041,-122.288,6,10,0,0,13.17115354157376,7.3395376954076745,8.961879012677683,7.31986492980897,8.961879012677683,0.0
4,1,1,0,0,4,7,47.4502,-122.277,6,48,0,1,12.043553716032399,7.560080465021827,9.531481398171628,7.306531398939505,9.323669057283185,6.55250788703459
3,2,2,0,0,3,7,47.3992,-122.163,7,9,0,0,12.611537753638338,7.533693709848633,8.142936010432265,7.691656822810547,8.301273485191347,0.0
5,3,2,0,0,3,9,47.3134,-122.35,10,28,0,1,12.87261914429294,7.992944547318106,9.435641593844192,7.700747794511798,9.301277366968284,6.928537818164665
3,1,1,0,0,4,7,47.4531,-122.344,2,60,0,0,12.706847933442663,7.432483807917119,9.235032984566555,7.595889917718538,9.31325790598287,0.0
3,2,2,0,0,3,7,47.3764,-122.117,11,26,0,0,12.505992035646432,7.383989457978509,8.880029117468442,7.402451520818244,8.881002624255569,0.0
2,1,1,0,0,4,6,47.5243,-122.358,8,66,0,0,11.580584113444043,6.507277712385012,8.459564078579602,7.299797366758161,8.459564078579602,0.0
3,1,2,0,2,3,8,47.3755,-122.278,12,9,0,0,12.425208175446844,7.468513271496337,9.590556045830896,7.495541943884256,9.104979856318357,0.0
4,2,1,0,0,5,7,47.7148,-122.301,8,79,0,0,13.00019574343012,7.3395376954076745,8.68609172787805,7.396335293800808,8.734881892047483,0.0
3,2,2,0,3,3,9,47.3401,-121.946,4,13,0,0,13.269057756555132,8.058327306580958,12.564379756758905,7.6544432264701125,11.45807849533075,0.0
3,1,2,0,0,3,8,47.596,-122.08,1,31,0,0,13.339891189932903,7.851661177889265,10.587442614727157,8.003028666384733,10.587442614727157,0.0
3,1,1,0,0,3,7,47.4167,-122.322,11,56,0,1,12.220961258023925,7.222566018822171,8.922658299524402,7.24422751560335,8.922658299524402,5.673323267171493
2,1,1,0,0,5,5,47.4979,-122.183,9,72,0,0,12.31447851937396,6.756932389247553,8.66561319653451,6.802394763324311,8.699514748210191,0.0
2,1,1,0,0,3,7,47.3836,-122.006,4,24,0,0,13.023647404465171,7.426549072397305,9.764225485202621,7.383989457978509,10.225571051705241,0.0
1,0,1,0,0,3,6,47.4837,-122.236,6,73,0,0,12.154779351142624,6.835184586147301,10.283908319538032,7.600902459542082,9.815803221891244,0.0
4,1,1,0,0,5,7,47.4567,-122.171,4,53,0,1,12.676076274775909,7.506591780070841,8.906664409770052,7.383989457978509,9.043340831280013,6.508769136971682
3,1,1,0,0,3,8,47.606,-122.307,12,110,0,0,13.505582876565173,7.659171367666058,8.382518288089635,7.580699752224563,8.540909718033554,0.0
4,2,2,0,0,3,9,47.4725,-122.136,2,21,0,0,13.226723392728571,8.110727582974489,9.988976938551543,8.110727582974489,9.989481745702989,0.0
3,2,2,0,0,3,7,47.3522,-122.042,12,11,0,1,12.807515636879778,7.832014180505469,8.727454116899434,7.723120092266331,8.848939995030118,6.508769136971682
3,1,1,0,0,3,7,47.6954,-122.174,11,25,0,1,13.102160670086809,7.352441100243583,9.132054453577638,7.432483807917119,9.079320109537779,5.993961427306569
5,1,1,0,1,3,8,47.7108,-122.279,4,58,0,1,13.44154411691548,7.718685495198466,9.512369038134885,7.855544677915663,9.218110109240543,6.803505257608338
2,1,1,0,0,3,6,47.515,-122.359,7,72,0,0,12.013700752882718,6.461468176353717,8.957768009971161,6.733401891837359,8.912473274466036,0.0
5,3,2,0,0,4,7,47.4811,-122.179,11,10,0,0,13.134291948269603,8.263590432617319,9.032409163483521,7.67786350067821,8.444837529224097,0.0
3,2,2,0,0,3,10,47.6187,-122.284,12,109,1,1,14.600781027400025,8.11969625295725,8.868976189274543,8.146129510025405,9.054621796976763,6.3818160174060985
5,1,1,0,0,4,8,47.6225,-122.107,4,47,0,1,13.533147646990093,7.762170607138205,8.961879012677683,7.705262474866325,9.035986984831405,6.734591659972948
5,2,2,1,4,3,8,47.5193,-122.257,4,56,0,0,13.764164630612687,7.757906208351747,7.5953872788539725,7.696212639346407,8.080237416216702,0.0
3,2,3,0,0,3,8,47.684,-122.388,8,11,0,0,13.002678534458349,7.265429723253953,6.962243464266207,7.177782416195197,7.666221925662725,0.0
3,2,2,0,0,3,7,47.7256,-121.97,8,16,0,0,12.849504233844186,7.560080465021827,9.412791300065303,7.560080465021827,9.380842351964795,0.0
3,3,2,0,0,3,10,47.6341,-122.044,1,30,0,1,13.49088783770021,8.373322820996535,9.588776807696428,8.077136638538454,9.447150114054207,6.55250788703459
2,1,1,0,0,4,6,47.5528,-122.272,2,67,0,0,12.745159142213105,6.672032945461067,8.546751993657782,7.286191714702382,8.546751993657782,0.0
4,1,1,0,2,3,8,47.6879,-122.298,9,57,0,1,13.226723392728571,7.762170607138205,8.690474003558043,7.630461261783627,8.699514748210191,6.90875477931522
3,2,2,0,0,3,7,47.6099,-122.293,6,23,0,0,13.32612021491835,7.2078598714324755,8.028781162487148,7.549609165154532,8.294049640102028,0.0
3,2,1,0,0,4,8,47.726,-122.316,7,58,0,0,13.081541382884074,7.293017679772782,9.215526898663482,7.299797366758161,9.188094763028863,0.0
6,1,1,0,0,2,7,47.6798,-122.206,3,104,0,0,13.336667980051335,7.426549072397305,8.556798446008598,7.5443321080536885,8.612503371220562,0.0
4,2,1,0,0,3,8,47.6796,-122.115,6,34,0,1,12.987688474077727,7.5443321080536885,9.048409504829962,7.450079569807499,9.169518377455928,6.398594934535208
4,2,1,0,0,4,8,47.5518,-122.184,4,56,0,0,13.339086360915616,7.615791072035833,9.20079495913265,7.6638772587034705,9.211140052146748,0.0
4,1,1,0,0,4,8,47.675,-122.331,7,108,0,0,13.604789526648622,7.473069088032197,8.313852267398207,7.473069088032197,8.719317375506371,0.0
3,2,1,0,0,3,7,47.7538,-122.312,5,50,0,1,12.936033799212835,7.575584651557793,9.090204570736201,7.170119543449628,9.091556835986216,6.398594934535208
4,1,1,0,0,3,6,47.5328,-122.379,11,96,0,1,12.429216196844383,7.272398392570047,8.909775673693389,7.3901814282264295,8.914088348841334,5.8888779583328805
3,1,1,0,1,3,8,47.5373,-122.395,4,47,0,1,13.279367126213993,7.709756864454165,8.699514748210191,7.659171367666058,8.881836305004146,6.878326468291325
3,1,1,0,0,3,7,47.7529,-122.324,5,68,0,0,12.301382825334498,7.07326971745971,8.517593111437565,7.293017679772782,9.037176752966994,0.0
5,2,1,0,0,3,7,47.5915,-122.132,4,52,0,1,13.270783382522602,7.824046010856292,9.38429367909962,7.944492163932159,9.38429367909962,7.00397413672268
3,2,1,0,0,5,9,47.6304,-122.234,7,50,0,1,14.093142294562554,7.893572073504902,9.908674079223427,8.026170194946426,9.89530415972811,6.7580945044277305
4,2,1,0,0,5,8,47.636,-122.097,8,46,0,1,13.422467969854667,7.620705086838262,9.129672468908728,7.455876687491824,9.129672468908728,6.066108090103747
4,2,2,0,0,3,9,47.5993,-121.977,10,12,0,0,13.45166712454693,7.886081401775745,8.907747686788648,7.944492163932159,8.90761234131913,0.0
5,2,1,0,0,4,7,47.6226,-122.205,12,60,0,1,13.726679344257658,7.855544677915663,8.939843124278502,7.620705086838262,8.951180966457603,6.7464121285733745
3,1,1,0,0,4,7,47.7142,-122.319,11,67,0,0,12.834681304952548,6.907755278982137,8.846065190692881,6.907755278982137,8.846065190692881,0.0
3,1,2,0,0,3,8,47.5773,-122.409,4,7,0,1,13.122363377404328,7.1929342212158,7.142827401161621,7.1929342212158,7.142036574706803,5.25227342804663
2,2,1,0,0,3,7,47.3543,-122.022,12,10,0,0,12.721885810807203,7.258412150595307,8.553525120663627,7.668561108015897,8.494947582468917,0.0
2,1,1,0,0,5,6,47.3096,-122.241,7,102,0,0,12.043553716032399,7.154615356913663,9.98736903651683,7.326465613840322,9.98736903651683,0.0
5,2,1,0,0,4,7,47.3073,-122.006,4,44,0,1,12.678884827097948,7.696212639346407,9.047821442478408,7.215239978730097,9.088737550216933,6.68586094706836
3,1,1,0,0,3,8,47.6623,-122.141,3,37,0,1,13.138236726560619,7.495541943884256,9.043340831280013,7.700747794511798,9.040263541598666,5.8888779583328805
3,1,1,0,0,4,7,47.2795,-122.353,7,46,0,0,12.341258918085241,7.090076835776092,9.114379980830272,7.090076835776092,9.114379980830272,0.0
4,2,1,0,0,4,6,47.5297,-122.349,5,86,0,1,12.978493006984626,7.517520850603031,8.468002947225466,7.064759027791802,8.691146498539675,6.634633357861686
2,1,1,0,0,5,6,47.5201,-122.372,9,63,0,0,12.496874845318198,6.866933284461882,8.546751993657782,6.917705609835305,8.517193191416238,0.0
4,1,2,0,4,3,8,47.5682,-122.274,10,75,0,1,13.721199878493033,7.969011781106478,9.104979856318357,7.843848638152472,9.035986984831405,6.68586094706836
3,1,1,0,0,3,7,47.7598,-122.146,3,31,0,0,12.821258284620408,7.162397497355718,9.22197245620589,7.478734825567875,9.379154445411636,0.0
2,1,1,0,0,3,6,47.5642,-122.378,12,103,0,0,12.676076274775909,7.038783541388542,8.251663923605589,7.081708586105575,8.656955133791396,0.0
3,1,1,0,1,4,8,47.6995,-122.383,10,58,0,0,13.399995114002609,7.4673710669175595,8.556413904569519,7.630461261783627,8.556413904569519,0.0
4,2,2,0,0,4,9,47.5566,-122.219,8,37,0,0,13.577111226758614,7.855544677915663,9.957738967368044,7.897296472595885,9.226705726062447,0.0
4,2,2,0,0,3,9,47.3509,-122.165,12,9,0,0,12.70381302974751,7.882314918980268,8.679312040892672,7.867105500316739,8.778017809698136,0.0
2,1,1,0,0,4,7,47.6716,-122.279,12,73,0,1,13.308012724290958,7.293017679772782,8.763740720509464,7.575584651557793,8.763740720509464,6.2166061010848646
3,2,1,0,0,3,7,47.7425,-122.241,11,55,0,0,12.834681304952548,7.402451520818244,9.185022563991893,7.200424892944957,9.185022563991893,0.0
1,1,1,0,0,3,6,47.4697,-122.349,5,89,0,0,12.26434155365415,6.429719478039138,8.938531648680692,7.05617528410041,8.938531648680692,0.0
3,1,1,0,0,3,7,47.5418,-122.275,8,37,0,0,12.319401330837177,7.272398392570047,9.032409163483521,7.272398392570047,9.032409163483521,0.0
3,2,1,0,0,3,7,47.7341,-121.976,3,29,0,0,12.661913960963405,7.05617528410041,9.218209330354878,7.029972911706386,9.219002745054835,0.0
2,1,1,0,0,3,7,47.6261,-122.324,1,113,0,0,12.765688433465597,6.975413927455952,7.965545573129992,7.615791072035833,7.965545573129992,0.0
6,4,2,0,0,3,7,47.3244,-122.217,5,26,0,0,12.871334622600584,8.177515823846075,9.547526639331053,7.444248649496705,9.316140790862395,0.0
3,1,1,0,0,4,7,47.4709,-122.26,7,52,0,0,12.560244459250788,7.450079569807499,9.480672806092851,7.517520850603031,9.480672806092851,0.0
3,1,1,0,0,5,8,47.7655,-122.336,12,56,0,0,12.959844447906553,7.333023014386481,9.190137664658664,7.414572881350589,9.190137664658664,0.0
3,1,1,0,0,4,7,47.3696,-122.17,3,35,0,0,12.154779351142624,7.146772179452637,8.971448463693834,7.512071245835466,8.883224230278994,0.0
3,1,1,0,0,3,7,47.5491,-122.046,5,44,0,0,12.832011076396668,7.31986492980897,9.822223265705164,7.3777589082278725,10.443658363496583,0.0
2,1,1,0,0,3,6,47.5573,-122.289,8,110,0,0,12.584509081250419,6.779921907472252,8.612503371220562,6.984716320118266,8.612503371220562,0.0
5,1,1,0,0,5,7,47.6915,-122.345,5,104,0,1,13.071070083016778,7.61085279039525,8.536995818712418,7.029972911706386,8.536995818712418,6.55250788703459
3,2,1,0,0,3,7,47.6786,-122.371,3,30,0,1,13.21128958659873,7.251344983372214,7.891704659330107,7.251344983372214,8.297294370266917,6.3818160174060985
3,1,1,0,0,3,6,47.4987,-122.341,11,60,0,0,11.314474526246391,6.756932389247553,9.252057965328051,7.038783541388542,9.328123407632566,0.0
3,1,1,0,0,3,6,47.4987,-122.341,4,61,0,0,12.300928176542852,6.756932389247553,9.252057965328051,7.038783541388542,9.328123407632566,0.0
3,1,1,0,0,4,7,47.5403,-122.391,6,104,0,0,12.994530005894443,7.098375638590786,8.656955133791396,7.05617528410041,8.517193191416238,0.0
3,2,2,1,4,3,7,47.3338,-122.511,4,96,1,1,12.89921982609012,7.644919344958857,10.395680664154117,7.090076835776092,12.166645511073481,6.293419278846481
3,1,1,0,0,3,7,47.5619,-122.183,11,59,0,0,13.023647404465171,7.265429723253953,9.913091288678823,7.668561108015897,9.818147505369113,0.0
6,3,1,0,0,4,7,47.5508,-122.355,8,31,0,1,12.706847933442663,7.659171367666058,8.838261682885651,7.22983877815125,8.851663425366777,6.966967138613983
3,2,2,0,0,3,8,47.3209,-122.185,7,23,0,0,12.793720411897448,7.8399193600125825,9.05998249038762,7.723120092266331,8.914357274485015,0.0
4,2,2,0,0,3,9,47.6161,-122.021,6,31,0,0,13.331002242515657,7.820037989458753,9.467228129254554,7.799753318287247,9.467228129254554,0.0
2,1,1,0,0,5,6,47.5918,-122.295,11,54,0,0,12.409013489526863,6.507277712385012,7.764720544771477,7.106606137727303,7.461640392208575,0.0
2,2,3,0,0,3,7,47.7224,-122.291,11,17,0,0,12.598114733306197,7.1853870155804165,7.620705086838262,7.265429723253953,7.620705086838262,0.0
2,1,1,0,0,3,6,47.5219,-122.361,11,90,0,0,12.170445467887022,6.856461984594587,9.104979856318357,6.907755278982137,9.021598247379305,0.0
3,2,1,0,0,5,7,47.6964,-122.365,8,87,0,1,13.030248088496522,7.533693709848633,9.040974526342444,7.402451520818244,8.728102205062104,6.698268054115413
4,1,1,0,0,4,7,47.708,-122.337,4,59,0,1,13.081541382884074,7.517520850603031,9.132378830506472,7.326465613840322,9.132378830506472,6.7580945044277305
3,3,3,0,0,3,8,47.6981,-122.34,5,9,0,0,12.853175887588712,7.251344983372214,7.133295954896068,7.251344983372214,7.133295954896068,0.0
2,1,1,0,0,3,7,47.6172,-122.298,6,110,0,1,13.38472764187182,6.956545443151569,7.8407064517494,7.3901814282264295,7.500529485395295,5.14166355650266
2,2,1,0,0,3,8,47.7262,-122.316,11,57,0,0,12.975601996008924,7.24422751560335,9.215526898663482,7.24422751560335,9.080801000621198,0.0
3,2,2,0,0,3,8,47.691,-122.176,5,18,0,1,12.947771866672285,7.396335293800808,7.470224135899966,7.560080465021827,9.585346272599638,5.739792912179234
3,2,1,0,0,3,8,47.2843,-122.357,12,19,0,0,12.66032791780777,7.549609165154532,9.160414563206457,7.489970898834801,8.990690709916228,0.0
4,3,1,0,0,3,9,47.7112,-122.099,4,36,0,1,13.300509562787802,7.5443321080536885,10.471071510120728,7.912056888179006,10.449438978277493,5.942799375126701
3,2,1,0,0,4,8,47.7631,-122.093,3,37,0,1,13.329377546788654,7.9996785794994505,10.675931008412125,7.969011781106478,10.488910314508901,6.957497370876951
4,3,2,0,0,4,8,47.5174,-122.046,10,30,0,0,13.312983737012978,7.9672801789422,10.424392211743783,7.554858521040676,9.680344001221918,0.0
3,2,2,0,0,3,8,47.2656,-122.217,4,25,0,0,12.301382825334498,7.590852123688581,9.38429367909962,7.6638772587034705,9.203617826215355,0.0
4,2,1,0,0,3,8,47.4298,-122.29,4,55,0,1,12.736700896592344,8.013012110368916,9.07680897935166,7.549609165154532,9.07680897935166,7.1785454837637
4,2,2,0,0,3,9,47.4575,-121.707,10,13,0,0,13.337474757021274,7.9996785794994505,12.256741995304763,7.835974581721566,10.727575272356669,0.0
5,1,1,0,0,3,8,47.6626,-122.141,5,41,0,0,13.308012724290958,8.098642843759418,9.38429367909962,7.700747794511798,9.053569596026234,0.0
3,1,1,0,0,4,7,47.5368,-122.265,5,63,0,1,13.262125319779487,7.365180126021013,9.371608519572305,7.673223121121708,9.371608519572305,5.993961427306569
3,2,1,0,0,4,8,47.3537,-122.303,5,27,0,1,12.560244459250788,7.644919344958857,9.290444616217844,7.4673710669175595,9.05893591781695,6.594413459749778
3,1,1,0,0,4,7,47.5004,-122.162,2,50,0,0,12.632973034358404,7.003065458786462,9.004545458996587,7.265429723253953,8.948975607841776,0.0
3,2,2,0,0,3,7,47.4831,-122.183,1,13,0,0,12.691580461311874,7.533693709848633,8.15478757276852,7.67786350067821,8.15478757276852,0.0
3,2,1,0,0,3,8,47.7339,-122.183,3,42,0,1,13.34230179776959,7.779048644925556,9.989848718184172,7.779048644925556,9.223848722000975,6.846943139585379
3,2,1,0,0,3,7,47.3904,-122.164,3,22,0,0,12.45488394359296,7.1853870155804165,9.055789612127585,7.3777589082278725,9.043458999670106,0.0
5,3,2,0,0,3,10,47.4065,-122.207,11,12,0,1,13.06685066747407,8.140315540159985,8.835210463664092,8.202482446576537,8.794824928014517,6.398594934535208
3,2,2,0,0,3,8,47.7268,-122.105,10,29,0,0,13.215853720491667,7.718685495198466,9.13075589263334,7.736307096548285,9.010302809376448,0.0
3,1,1,0,0,3,6,47.656,-121.913,3,29,0,0,12.628067055589549,7.444248649496705,9.858228646130513,7.408530566894626,9.625359692889159,0.0
4,2,2,0,0,3,9,47.3337,-122.26,2,27,0,0,12.666657052859417,7.67786350067821,8.993303139093733,7.820037989458753,9.104424146384634,0.0
3,1,1,0,0,3,8,47.7413,-122.259,7,51,0,0,13.017002861746503,7.24422751560335,9.530610634021116,7.696212639346407,9.254357257392957,0.0
2,2,1,0,0,3,5,47.4749,-122.213,4,68,0,1,12.323855681186558,7.352441100243583,8.581669210600602,6.917705609835305,8.476371196895983,6.660575149839686
